GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
450,88LBR,42674,14/08/1999,1999,1,Battle-Non-state actor overtakes territory,JFLL: Joint Forces for the Liberation of Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,IRIN Africa,"Rebels strike 5 towns in Lofa from Guinean base, hundreds killed",50
450,89LBR,42676,15/08/1999,1999,1,Battle-Non-state actor overtakes territory,JFLL: Joint Forces for the Liberation of Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,BBC Monitoring,"rebels takeover territory in raids across several towns in lofa from aug 10-17th, hundreds killed",14
450,90LBR,42677,16/08/1999,1999,1,Battle-Non-state actor overtakes territory,JFLL: Joint Forces for the Liberation of Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,BBC Monitoring,"rebels takeover territory in raids across several towns in lofa from aug 10-17th, hundreds killed",14
450,91LBR,42678,17/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,JFLL: Joint Forces for the Liberation of Liberia,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,BBC Monitoring,"government regains town, reports claim hundreds killed",50
450,92LBR,42680,18/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,JFLL: Joint Forces for the Liberation of Liberia,,2,12,Liberia,River Gee,Webbo,Kitteabo/Glarro,Sako,5.28330,-7.53330,1,See Original Data,See Original Data,0
450,93LBR,42681,18/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,JFLL: Joint Forces for the Liberation of Liberia,,2,12,Liberia,Grand Cape Mount,Porkpa,Sokpa,Benduma,7.19690,-10.99750,1,See Original Data,See Original Data,0
450,94LBR,42682,18/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,JFLL: Joint Forces for the Liberation of Liberia,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,95LBR,42679,18/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,JFLL: Joint Forces for the Liberation of Liberia,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,BBC Monitoring,"government regains town, reports claim hundreds killed",50
450,96LBR,42683,18/08/1999,1999,1,Violence against civilians,JFLL: Joint Forces for the Liberation of Liberia,,2,Civilians (Sierra Leone),,7,27,Liberia,Lofa,Foya,Waum,Kamatahun,8.35000,-10.14000,1,Dow Jones International news,refugees from sierra leone are being attacked and robbed by rebels,0
450,97LBR,42685,18/08/1999,1999,1,Violence against civilians,JFLL: Joint Forces for the Liberation of Liberia,,2,Civilians (Sierra Leone),,7,27,Liberia,Lofa,Kolahun,Wawoma,Massabolahun,8.23000,-10.17000,1,Dow Jones International news,"refugees from sierra leone are being attacked and robbed by rebels, hundreds killed",100
450,98LBR,42684,18/08/1999,1999,1,Violence against civilians,JFLL: Joint Forces for the Liberation of Liberia,,2,Civilians (Sierra Leone),,7,27,Liberia,Lofa,Kolahun,Wawoma,Popolahun,8.18000,-10.23000,1,Dow Jones International news,"refugees from sierra leone are being attacked and robbed by rebels, hundreds killed",0
450,100LBR,42686,20/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,ULIMO-J: United Liberation Movement of Liberia for Democracy (Jonshon Faction),,2,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,IRIN Africa,Liberian forces claim to have regained control of all of Lofa EXCEPT Vionjama after Guinea based dissidents Ulimo J attacked mid- August,0
450,99LBR,42687,20/08/1999,1999,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Sierra Leone),,7,17,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,IRIN Africa,The Sierra Leone Embassy are asking Taylor why one of their refugees was shot at a camp in Kolahan,1
450,101LBR,42688,21/08/1999,1999,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,ULIMO-J: United Liberation Movement of Liberia for Democracy (Jonshon Faction),,2,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,IRIN Africa,Liberian forces claim to have regained control of all of Lofa EXCEPT Vionjama after Guinea based dissidents Ulimo J attacked mid- August,0
450,102LBR,42689,31/08/1999,1999,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (1997-2003),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Dow Jones International news,300 ex soldiers rioted due to their sudden job losses and replacement by key NPFL men by President Taylor,0
450,103LBR,42690,30/09/1999,1999,1,Riots/Protests,Protesters (Liberia),,6,Police Forces of Liberia (1997-2003),,1,16,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,BBC Monitoring,"Thousands of students took the streets over poor learning conditions in private schools, many were injured by police",0
450,104LBR,42691,27/12/1999,1999,1,Non-violent transfer of territory,Military Forces of Liberia (1997-2003),,1,Military Forces of Ivory Coast (1999-2000),,8,18,Liberia,River Gee,Webbo,Webbo,Nyaake,4.85000,-7.60000,1,Reuters,liberia beefs up its army on its southeastern border with ivory coast to prevent an suspected attack,0
450,105LBR,42692,28/12/1999,1999,1,Non-violent transfer of territory,Military Forces of Liberia (1997-2003),,1,Military Forces of Ivory Coast (1999-2000),,8,18,Liberia,River Gee,Webbo,Webbo,Nyaake,4.85000,-7.60000,1,Reuters,liberia beefs up its army on its southeastern border with ivory coast to prevent an suspected attack,0
450,106LBR,42693,18/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,107LBR,42694,19/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,108LBR,42695,20/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,109LBR,42696,21/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,110LBR,42697,22/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,111LBR,42698,23/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,112LBR,42699,24/02/2000,2000,1,Violence against civilians,Military Forces of Liberia (1997-2003),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,"Presidential Guard evict civilians Hundreds of residents of Capitol Hill district in Monrovia following President Charles Taylor's decision to live permanently at the executive mansion, which is located in the area",0
450,113LBR,42700,07/04/2000,2000,1,Riots/Protests,Protesters (Liberia),Former Military Forces of Liberia (1997-2003),6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Star Radio website and Irin,Hundreds of ex soldiers staged protest to demand the removal of their leaders,0
450,114LBR,42701,30/06/2000,2000,1,Strategic development,RUF: Revolutionary United Front,,2,UNMIL: United Nations Mission in Liberia,,8,28,Liberia,Lofa,Foya,Tengia,Foya,8.27000,-10.31000,1,The San Diego Tribune,21 UN peacekeepers released from RUF in Foya,0
450,115LBR,42702,01/07/2000,2000,1,Strategic development,Military Forces of Sierra Leone (1998-2007),,8,RUF: Revolutionary United Front,,2,28,Liberia,GrandKru,Upperkrucoast,Gbalakpo,Hene Creek,4.70750,-8.12550,1,See Original Data,See Original Data,0
450,116LBR,42703,08/07/2000,2000,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,117LBR,42704,09/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,118LBR,42705,10/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,119LBR,42706,11/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,120LBR,42707,12/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,121LBR,42708,13/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,122LBR,42709,14/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,126LBR,42710,15/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,123LBR,42711,15/07/2000,2000,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Bong,Jorquelleh,Jorquelleh,Gbatala,6.88647,-9.67691,1,See Original Data,See Original Data,0
450,124LBR,42712,15/07/2000,2000,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,See Original Data,See Original Data,0
450,125LBR,42713,15/07/2000,2000,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,127LBR,42714,16/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,128LBR,42715,17/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,129LBR,42716,18/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,130LBR,42717,19/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,131LBR,42718,20/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,132LBR,42719,21/07/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Africa Research Bulletin,over 50 people killed in this rebel takeover of voinjama on july 8th,3
450,133LBR,42720,08/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
450,134LBR,42721,09/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
450,135LBR,42722,10/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
450,136LBR,42723,11/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
450,137LBR,42724,12/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
450,138LBR,42725,13/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
450,139LBR,42726,14/08/2000,2000,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Bondi,Bakedu,8.29000,-9.63000,1,Reuters,government tries to push back rebels since their attack on bakedu and voinjama in july,0
